statename,statecode,geozone,lganame,lgacode,lgaamapcode,wardname,wardcode,settlementtype,settlementname,settlementobjectid,totalfeatures,campaign_id,campaignlabel,settlement_adjusted_pop,settlement_non_adjusted_pop,Population of visited denominators (adjusted),Population of visited denominators (unadjusted),Visited Denominators,E-Tally Coverage %,E-Tally Coverage % Rounded,E-Tally population,In E-Tally Targetted Ward
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Rijiya,80706,SSA,Gidan Kaura Mai Masallachi Juma'a,SSA_80706_97465,1,65,Dec 2015 IPD,21.11389935,14.7102499008179,21.11389935,14.7102499008179,1,100,100%,26,No
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Chakkal,BUA_80709_18463,26,65,Dec 2015 IPD,193.14580364,191.611104652286,186.59412375,171.852004818618,25,96.1538461538462,80-99%,243,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Kanwuri Damba,BUA_80709_17854,149,65,Dec 2015 IPD,732.1779584,733.823831653689,716.54725541,699.740290075075,142,95.3020134228188,80-99%,1502,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Karazau,BUA_80709_17795,27,65,Dec 2015 IPD,189.43640138,179.75652051717,181.94346658,184.96039916575,26,96.2962962962963,80-99%,342,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Kuraje,BUA_80709_17852,116,65,Dec 2015 IPD,1035.61606545,1014.89138056338,882.18889596,873.128797896206,95,81.8965517241379,80-99%,375,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Lalan,BUA_80709_17848,58,65,Dec 2015 IPD,199.35022106,195.750188395381,183.44595991,181.010165736079,49,84.4827586206897,80-99%,310,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Mareri Fce Technical Quarters,BUA_80709_17850,35,65,Dec 2015 IPD,63.52600179,60.5192782878875,31.1082437,31.785775385797,18,51.4285714285714,40-59%,53,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Sabon Gari Damba,BUA_80709_17855,178,65,Dec 2015 IPD,874.2288858,829.009207583964,750.47800752,708.502701804042,146,82.0224719101124,80-99%,1211,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Samaru,BUA_80709_17849,27,65,Dec 2015 IPD,275.79933743,269.779144585133,237.72918092,246.019747048616,19,70.3703703703704,60-79%,266,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Tudun Wada,BUA_80709_18454,2265,65,Dec 2015 IPD,22822.51163791,21705.9348153485,19695.61755801,18453.0277194141,1771,78.1898454746137,60-79%,18235,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,BUA,Unguwar Gwaza,BUA_80709_18455,137,65,Dec 2015 IPD,2777.70501556,2750.47619530559,2600.12339763,2544.92629867792,117,85.4014598540146,80-99%,1219,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Dogon Daji 1,HA_80709_465044,17,65,Dec 2015 IPD,51.62954747,52.0974852222753,43.957328844128,44.3557304312676,8,47.0588235294118,40-59%,57,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Duru,HA_80709_465051,2,65,Dec 2015 IPD,22.67761751,22.277835002169,22.67761751,22.277835002169,2,100,100%,36,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Dutsi,HA_80709_334526,2,65,Dec 2015 IPD,16.70825608,16.6566261707922,16.70825608,16.6566261707922,2,100,100%,78,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Gidan Fako,HA_80709_405950,4,65,Dec 2015 IPD,69.74291976,69.0971167532514,69.74291976,69.0971167532514,4,100,100%,90,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Gidan Gobirawa,HA_80709_449645,2,65,Dec 2015 IPD,21.46617287,21.5575035798829,21.46617287,21.5575035798829,2,100,100%,36,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Gidan Kwagira,HA_80709_449644,2,65,Dec 2015 IPD,45.54859689,44.8507828102447,45.54859689,44.8507828102447,2,100,100%,49,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Gidan Marake,HA_80709_374147,2,65,Dec 2015 IPD,21.82121609,21.3343577877968,21.82121609,21.3343577877968,2,100,100%,20,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Gurgurawa,HA_80709_491476,2,65,Dec 2015 IPD,32.01011186,31.4611723321723,32.01011186,31.4611723321723,2,100,100%,36,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,HA_1,HA_80709_334497,5,65,Dec 2015 IPD,0,0,,,2,40,40-59%,15,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,HA_5,HA_80709_334509,2,65,Dec 2015 IPD,31.57443742,31.0423080695182,31.57443742,31.0423080695182,2,100,100%,10,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,HA_6,HA_80709_465048,3,65,Dec 2015 IPD,14.27035948,14.6201429352223,10.1067901216238,10.3545195481251,2,66.6666666666667,60-79%,16,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,HA_7,HA_80709_465049,4,65,Dec 2015 IPD,100.04881008,98.4733539112094,100.04881008,98.4733539112094,4,100,100%,101,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,HA_8,HA_80709_361329,4,65,Dec 2015 IPD,1.94812571,2.07853667321615,1.94812571,2.07853667321615,3,75,60-79%,37,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Kuryawa,HA_80709_465050,10,65,Dec 2015 IPD,111.63822938,112.56109787224,111.63822938,112.56109787224,10,100,100%,255,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Nasarawan Shadow,HA_80709_374148,5,65,Dec 2015 IPD,41.47542857,44.9003306191298,41.47542857,44.9003306191298,5,100,100%,443,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Sabon Gari Karazau,HA_80709_465043,5,65,Dec 2015 IPD,34.38690162,33.9650006298907,20.6871417190571,20.4333263078795,2,40,40-59%,31,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,HA,Talaye Fulani,HA_80709_495509,4,65,Dec 2015 IPD,14.30115433,14.2171948879727,14.30115433,14.2171948879727,4,100,100%,58,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Dan Tsauni,SSA_80709_87780,1,65,Dec 2015 IPD,31.47306835,30.6988217532635,31.47306835,30.6988217532635,1,100,100%,64,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Gidan Baushe,SSA_80709_90604,1,65,Dec 2015 IPD,54.45151025,48.495134472847,54.45151025,48.495134472847,1,100,100%,77,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Jauri,SSA_80709_99578,1,65,Dec 2015 IPD,72.30832707,70.5892177820206,72.30832707,70.5892177820206,1,100,100%,63,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Mopol Barrack,SSA_80709_93688,1,65,Dec 2015 IPD,0,0,0,0,1,100,100%,21,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Prison Quarters 1,SSA_80709_99587,1,65,Dec 2015 IPD,1.13111499,2.61442611913663,1.13111499,2.61442611913663,1,100,100%,36,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Prison Quaters 2,SSA_80709_70548,1,65,Dec 2015 IPD,45.3930576,59.080267444253,45.3930576,59.080267444253,1,100,100%,9,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Tsauni,SSA_80709_90592,1,65,Dec 2015 IPD,47.80749423,43.1767955869435,47.80749423,43.1767955869435,1,100,100%,57,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Tudun Wada,80709,SSA,Watc Qtrs,SSA_80709_70575,1,65,Dec 2015 IPD,0,0,0,0,1,100,100%,16,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Gidan Dan Maizari,BUA_80710_17695,32,65,Dec 2015 IPD,454.97640293,280.582116469741,443.58190642,276.691863939166,31,96.875,80-99%,604,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Hayin Buhari,BUA_80710_17694,149,65,Dec 2015 IPD,1507.82461565,989.230793558527,1468.59081803,965.500711450586,133,89.2617449664429,80-99%,2804,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Jangeme,BUA_80710_17675,45,65,Dec 2015 IPD,592.82451906,416.250877916813,560.89976867,386.38505102694,42,93.3333333333333,80-99%,619,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Kazaudar,BUA_80710_95672,31,65,Dec 2015 IPD,302.82387137,195.144721210003,250.79384564,158.518919840455,26,83.8709677419355,80-99%,469,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Madaro,BUA_80710_18551,31,65,Dec 2015 IPD,440.32637608,256.878241494298,415.42194956,263.732839137316,29,93.5483870967742,80-99%,514,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Nasarawa,BUA_80710_17705,35,65,Dec 2015 IPD,362.73928811,258.645086079835,348.87946813,224.564898252487,33,94.2857142857143,80-99%,594,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,BUA,Tungar Haki,BUA_80710_18555,40,65,Dec 2015 IPD,478.92620792,300.669982880354,261.44721388,163.8462100178,20,50,40-59%,260,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Ajagindi,HA_80710_465083,18,65,Dec 2015 IPD,222.96017888,145.741719332129,217.929317911245,142.453211352855,17,94.4444444444444,80-99%,258,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gana,HA_80710_334623,2,65,Dec 2015 IPD,16.9761271,11.0063287810772,16.9761271,11.0063287810772,2,100,100%,13,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Dan Asarara,HA_80710_449650,2,65,Dec 2015 IPD,25.50533514,16.7710614281241,25.50533514,16.7710614281241,2,100,100%,140,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Dan Madugu,HA_80710_334563,2,65,Dec 2015 IPD,0,0,,,2,100,100%,82,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Hanu,HA_80710_334627,3,65,Dec 2015 IPD,23.02862309,14.9412422712739,23.02862309,14.9412422712739,2,66.6666666666667,60-79%,21,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Janwunro Ali,HA_80710_465081,9,65,Dec 2015 IPD,106.206293,70.3754674411757,65.3792117369289,43.3222218472683,7,77.7777777777778,60-79%,49,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Janwuru Dan Baba Gajere,HA_80710_334622,2,65,Dec 2015 IPD,15.12230422,9.70023683955879,15.12230422,9.70023683955879,2,100,100%,6,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Jatau Bahillace,HA_80710_465063,2,65,Dec 2015 IPD,0.37085927,0.208076225768309,0.199831356233854,0.112118417305041,1,50,40-59%,84,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Gidan Musa,HA_80710_497692,3,65,Dec 2015 IPD,163.42001908,103.529412920765,50.5716089907543,32.0379903193393,1,33.3333333333333,20-39%,52,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_10,HA_80710_465060,2,65,Dec 2015 IPD,0,0.00101318945235107,,,1,50,40-59%,3,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_14,HA_80710_465067,6,65,Dec 2015 IPD,27.29198272,18.3012546164682,15.5447599637631,10.4238894245024,2,33.3333333333333,20-39%,79,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_18,HA_80710_334561,2,65,Dec 2015 IPD,0,0,,,2,100,100%,4,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_19,HA_80710_465070,2,65,Dec 2015 IPD,0,0,,,2,100,100%,20,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_20,HA_80710_465071,7,65,Dec 2015 IPD,26.34617946,17.6293184969836,4.46591835097965,2.9883307031472,2,28.5714285714286,20-39%,30,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_23,HA_80710_465073,5,65,Dec 2015 IPD,17.12671849,11.0694974563085,17.12671849,11.0694974563085,5,100,100%,103,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_26,HA_80710_465077,11,65,Dec 2015 IPD,84.94951491,56.0325801379004,58.6365102370437,38.6765593934805,5,45.4545454545455,40-59%,51,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_28,HA_80710_465080,3,65,Dec 2015 IPD,15.62752791,10.6035819987883,15.62752791,10.6035819987883,2,66.6666666666667,60-79%,35,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_29,HA_80710_465082,3,65,Dec 2015 IPD,17.93014245,11.9508164641447,17.93014245,11.9508164641447,2,66.6666666666667,60-79%,9,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_30,HA_80710_465084,4,65,Dec 2015 IPD,33.3526308,23.119128493694,33.3526308,23.119128493694,4,100,100%,39,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_43,HA_80710_334598,4,65,Dec 2015 IPD,6.7454033,4.41390119644348,5.38178052367239,3.52160522298701,2,50,40-59%,18,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_53,HA_80710_334612,4,65,Dec 2015 IPD,14.29448764,9.70764529570442,14.29448764,9.70764529570442,3,75,60-79%,28,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_64,HA_80710_334632,2,65,Dec 2015 IPD,20.35641112,13.8615985784418,14.0079152073747,9.5386213405125,1,50,40-59%,13,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_7,HA_80710_465058,5,65,Dec 2015 IPD,14.83871158,10.4607248791544,9.4517386147506,6.66311470140363,3,60,60-79%,72,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_71,HA_80710_405958,2,65,Dec 2015 IPD,0,0,,,2,100,100%,9,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_77,HA_80710_334657,4,65,Dec 2015 IPD,54.46596721,35.1939853093354,54.46596721,35.1939853093354,3,75,60-79%,44,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_85,HA_80710_374149,3,65,Dec 2015 IPD,31.03477066,20.0718015711191,19.2148678998203,12.4272552204663,2,66.6666666666667,60-79%,20,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_86,HA_80710_374150,2,65,Dec 2015 IPD,11.94918313,8.38938619073997,11.94918313,8.38938619073997,2,100,100%,15,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,HA_88,HA_80710_394587,4,65,Dec 2015 IPD,90.34775415,58.4923383214336,90.34775415,58.4923383214336,3,75,60-79%,77,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Ingilele Fulani,HA_80710_465065,3,65,Dec 2015 IPD,18.59275543,12.2729710698623,0,0,1,33.3333333333333,20-39%,7,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Janwuro Janu,HA_80710_465057,12,65,Dec 2015 IPD,0.7367388,0.620085511429353,0.7367388,0.620085511429353,10,83.3333333333333,80-99%,101,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Janwuro Uji,HA_80710_334552,7,65,Dec 2015 IPD,0,0,,,4,57.1428571428571,40-59%,80,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Janwuro Usman Dare,HA_80710_449647,3,65,Dec 2015 IPD,4.74169588,3.27443013538141,4.74169588,3.27443013538141,3,100,100%,27,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Kwalinga,HA_80710_465066,4,65,Dec 2015 IPD,97.84182273,63.7066373550333,97.84182273,63.7066373550333,4,100,100%,124,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Rura,HA_80710_332790,2,65,Dec 2015 IPD,36.50374068,23.956267870497,36.3757935915345,23.872300182051,1,50,40-59%,26,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Shiyar Katoge Jangeme,HA_80710_465054,2,65,Dec 2015 IPD,183.25488911,118.499259417069,183.25488911,118.499259417069,2,100,100%,230,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Yamutsawa,HA_80710_465079,5,65,Dec 2015 IPD,31.37172822,20.8701927840066,31.37172822,20.8701927840066,5,100,100%,53,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Yar Kundum Ta Arewa,HA_80710_449651,2,65,Dec 2015 IPD,4.36286524,3.05984215403441,4.36286524,3.05984215403441,1,50,40-59%,9,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,HA,Zamfarawa Alhaji Mani,HA_80710_465075,11,65,Dec 2015 IPD,60.18568762,39.5346627902217,60.18568762,39.5346627902218,11,100,100%,64,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Akuzo,SSA_80710_99205,1,65,Dec 2015 IPD,73.55358415,47.086313098669,73.55358415,47.086313098669,1,100,100%,167,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Bakin Dutsi,SSA_80710_89838,1,65,Dec 2015 IPD,93.01813966,51.8949273228645,93.01813966,51.8949273228645,1,100,100%,131,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Bokawa,SSA_80710_90635,1,65,Dec 2015 IPD,93.03320234,59.8164510428905,93.03320234,59.8164510428905,1,100,100%,157,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Dogon Daji,SSA_80710_99564,1,65,Dec 2015 IPD,93.00665759,66.730741262436,93.00665759,66.730741262436,1,100,100%,116,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Dokau,SSA_80710_99064,1,65,Dec 2015 IPD,115.84523204,74.3050603866577,115.84523204,74.3050603866577,1,100,100%,138,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Dokau Ta Hussaini,SSA_80710_99056,1,65,Dec 2015 IPD,140.0131332,77.2537603378295,140.0131332,77.2537603378295,1,100,100%,105,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Dummar,SSA_80710_90584,1,65,Dec 2015 IPD,138.87411681,81.4531084299087,138.87411681,81.4531084299087,1,100,100%,234,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Ganuwa,SSA_80710_87698,1,65,Dec 2015 IPD,56.94015499,36.5818624198437,56.94015499,36.5818624198437,1,100,100%,189,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Alu,SSA_80710_90571,1,65,Dec 2015 IPD,114.85424436,81.3733452260495,114.85424436,81.3733452260495,1,100,100%,133,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Ango,SSA_80710_99108,1,65,Dec 2015 IPD,86.16429774,57.93749538064,86.16429774,57.93749538064,1,100,100%,67,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Arna,SSA_80710_63520,1,65,Dec 2015 IPD,27.72405476,19.8219002634287,27.72405476,19.8219002634287,1,100,100%,48,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Audi,SSA_80710_85281,1,65,Dec 2015 IPD,73.93012023,44.0186907052994,73.93012023,44.0186907052994,1,100,100%,130,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Barau Bafulace,SSA_80710_98746,1,65,Dec 2015 IPD,88.75554396,66.7730637490749,88.75554396,66.7730637490749,1,100,100%,176,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Gabi,SSA_80710_98736,1,65,Dec 2015 IPD,93.42233084,51.860237210989,93.42233084,51.860237210989,1,100,100%,128,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Hamza,SSA_80710_56443,1,65,Dec 2015 IPD,84.66025365,58.0187574476003,84.66025365,58.0187574476003,1,100,100%,106,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Kado,SSA_80710_90598,1,65,Dec 2015 IPD,95.8066349,56.3369077444077,95.8066349,56.3369077444077,1,100,100%,153,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Mai Dori,SSA_80710_87424,1,65,Dec 2015 IPD,45.78841224,32.2611244320869,45.78841224,32.2611244320869,1,100,100%,73,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Mai Jabbi,SSA_80710_85284,1,65,Dec 2015 IPD,38.77710196,24.93894135952,38.77710196,24.93894135952,1,100,100%,84,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Maikomo,SSA_80710_85282,1,65,Dec 2015 IPD,82.07872383,48.2224529087543,82.07872383,48.2224529087543,1,100,100%,110,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Malamai,SSA_80710_99572,1,65,Dec 2015 IPD,114.73202227,73.6565721631049,114.73202227,73.6565721631049,1,100,100%,108,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Musan Zule,SSA_80710_63517,1,65,Dec 2015 IPD,84.97224809,54.5888424217701,84.97224809,54.5888424217701,1,100,100%,198,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Na Kunsu,SSA_80710_63521,1,65,Dec 2015 IPD,87.75500354,58.5518420934677,87.75500354,58.5518420934677,1,100,100%,141,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gidan Sakke,SSA_80710_56446,1,65,Dec 2015 IPD,89.62566848,57.673992305994,89.62566848,57.673992305994,1,100,100%,122,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Gobirawan Bawa,SSA_80710_63518,1,65,Dec 2015 IPD,51.17880356,32.8532959669828,51.17880356,32.8532959669828,1,100,100%,95,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Hayin Dumma,SSA_80710_56480,1,65,Dec 2015 IPD,70.39320251,42.3459768593311,70.39320251,42.3459768593311,1,100,100%,48,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Janwuro Dan Audi,SSA_80710_90588,1,65,Dec 2015 IPD,59.02290717,41.5746494829655,59.02290717,41.5746494829655,1,100,100%,48,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Jira,SSA_80710_56485,1,65,Dec 2015 IPD,84.00858717,60.309293448925,84.00858717,60.309293448925,1,100,100%,40,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Karal Seated,SSA_80710_90553,1,65,Dec 2015 IPD,105.38222251,61.5779689252377,105.38222251,61.5779689252377,1,100,100%,96,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Katsira,SSA_80710_63519,1,65,Dec 2015 IPD,45.96939811,29.6323773413896,45.96939811,29.6323773413896,1,100,100%,60,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Ketare,SSA_80710_85864,1,65,Dec 2015 IPD,30.12315063,22.4367206841707,30.12315063,22.4367206841707,1,100,100%,65,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Koramar Gora,SSA_80710_90624,1,65,Dec 2015 IPD,116.63963824,67.1041752696037,116.63963824,67.1041752696037,1,100,100%,263,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Kyakyakya,SSA_80710_63627,1,65,Dec 2015 IPD,71.89167089,46.1236525177956,71.89167089,46.1236525177956,1,100,100%,140,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Maitaura,SSA_80710_56489,1,65,Dec 2015 IPD,57.40508381,36.8274958580732,57.40508381,36.8274958580732,1,100,100%,96,Yes
Zamfara,ZA,NWZ,Gusau,807,NIE ZAS GUS,Wanke,80710,SSA,Marake,SSA_80710_90609,1,65,Dec 2015 IPD,0,0,0,0,1,100,100%,222,Yes
